3.15	14190
3.16	15249.5
3.17	14984.6
3.18	14681.9
3.19	14417
3.2	13433.2
3.21	12789.9
3.22	13698.1
3.23	14946.8
3.24	15098.2
3.25	14757.6
3.26	14454.9
3.27	13811.6
3.28	13054.8
3.29	13168.3
3.3	14606.2
3.31	15363
3.32	14909
3.33	14454.9
3.34	14000.8
3.35	13319.7
3.36	12865.6
3.37	14076.5
3.38	15136
3.39	14984.6
3.4	14757.6
3.41	14454.9
3.42	13546.7
3.43	12827.8
3.44	13584.6
3.45	14909
3.46	15211.7
3.47	14757.6
3.48	14379.2
3.49	13849.4
3.5	13168.3
3.51	13054.8
3.52	14492.7
3.53	15363
3.54	14984.6
3.55	14492.7
3.56	14114.3
3.57	13319.7
3.58	12865.6
3.59	13963
3.6	15098.2
3.61	14984.6
3.62	14757.6
3.63	14492.7
3.64	13546.7
3.65	12865.6
3.66	13471
3.67	14795.4
3.68	15287.4
3.69	14833.3
3.7	14303.5
3.71	13849.4
3.72	13281.8
3.73	12941.3
3.74	14379.2
3.75	15363
3.76	14984.6
3.77	14606.2
3.78	14227.8
3.79	13357.5
3.8	12789.9
3.81	13849.4
3.82	14984.6
3.83	15022.5
3.84	14833.3
3.85	14530.6
3.86	13622.4
3.87	12941.3
3.88	13357.5
3.89	14681.9
3.9	15363
3.91	14871.1
3.92	14303.5
3.93	13925.1
3.94	13319.7
3.95	12903.4
3.96	14265.7
3.97	15287.4
3.98	14984.6
3.99	14681.9
4	14341.4
4.01	13395.4
4.02	12789.9
4.03	13735.9
4.04	14984.6
4.05	15060.3
4.06	14833.3
4.07	14454.9
4.08	13735.9
4.09	13017
4.1	13244
4.11	14644.1
4.12	15363
4.13	14909
4.14	14379.2
4.15	14000.8
4.16	13319.7
4.17	12865.6
4.18	14152.2
4.19	15173.8
4.2	14984.6
4.21	14757.6
4.22	14454.9
4.23	13508.9
4.24	12789.9
4.25	13622.4
4.26	14909
4.27	15173.8
4.28	14757.6
4.29	14379.2
4.3	13849.4
4.31	13130.5
4.32	13130.5
4.33	14530.6
4.34	15363
4.35	14946.8
4.36	14454.9
4.37	14076.5
4.38	13319.7
4.39	12865.6
4.4	14038.6
4.41	15136
4.42	14984.6
4.43	14757.6
4.44	14492.7
4.45	13546.7
4.46	12865.6
4.47	13508.9
4.48	14871.1
4.49	15287.4
4.5	14757.6
4.51	14341.4
4.52	13849.4
4.53	13244
4.54	13017
4.55	14417
4.56	15363
4.57	14984.6
4.58	14530.6
4.59	14190
4.6	13319.7
4.61	12789.9
4.62	13925.1
4.63	15022.5
4.64	14984.6
4.65	14833.3
4.66	14454.9
4.67	13584.6
4.68	12903.4
4.69	13395.4
4.7	14757.6
4.71	15325.2
4.72	14833.3
4.73	14303.5
4.74	13849.4
4.75	13319.7
4.76	12941.3
4.77	14303.5
4.78	15363
4.79	14984.6
4.8	14644.1
4.81	14303.5
4.82	13395.4
4.83	12789.9
4.84	13811.6
4.85	14984.6
4.86	15060.3
4.87	14833.3
4.88	14492.7
4.89	13698.1
4.9	12941.3
4.91	13281.8
4.92	14681.9
4.93	15363
4.94	14909
4.95	14341.4
4.96	13963
4.97	13319.7
4.98	12865.6
4.99	14190
5	15249.5
5.01	14984.6
5.02	14681.9
5.03	14417
5.04	13433.2
5.05	12789.9
5.06	13698.1
5.07	14946.8
5.08	15098.2
5.09	14757.6
5.1	14454.9
5.11	13811.6
5.12	13054.8
5.13	13168.3
5.14	14606.2
5.15	15363
5.16	14909
5.17	14454.9
5.18	14000.8
5.19	13319.7
5.2	12865.6
5.21	14076.5
5.22	15136
5.23	14984.6
5.24	14757.6
5.25	14454.9
5.26	13546.7
5.27	12827.8
5.28	13584.6
5.29	14909
5.3	15211.7
5.31	14757.6
5.32	14379.2
5.33	13849.4
5.34	13168.3
5.35	13054.8
5.36	14492.7
5.37	15363
5.38	14984.6
5.39	14492.7
5.4	14114.3
5.41	13319.7
5.42	12865.6
5.43	13963
5.44	15098.2
5.45	14984.6
5.46	14757.6
5.47	14492.7
5.48	13546.7
5.49	12865.6
5.5	13471
5.51	14795.4
5.52	15287.4
5.53	14833.3
5.54	14303.5
5.55	13849.4
5.56	13281.8
5.57	12941.3
5.58	14379.2
5.59	15363
5.6	14984.6
5.61	14606.2
5.62	14227.8
5.63	13357.5
5.64	12789.9
5.65	13849.4
5.66	14984.6
5.67	15022.5
5.68	14833.3
5.69	14530.6
5.7	13622.4
5.71	12941.3
5.72	13357.5
5.73	14681.9
5.74	15363
5.75	14871.1
5.76	14303.5
5.77	13925.1
5.78	13319.7
5.79	12903.4
5.8	14265.7
5.81	15287.4
5.82	14984.6
5.83	14681.9
5.84	14341.4
5.85	13395.4
5.86	12789.9
5.87	13735.9
5.88	14984.6
5.89	15060.3
5.9	14833.3
5.91	14454.9
5.92	13735.9
5.93	13017
5.94	13244
5.95	14644.1
5.96	15363
5.97	14909
5.98	14379.2
5.99	14000.8
6	13319.7
6.01	12865.6
6.02	14152.2
6.03	15173.8
6.04	14984.6
6.05	14757.6
6.06	14454.9
6.07	13508.9
6.08	12789.9
6.09	13622.4
6.1	14909
6.11	15173.8
6.12	14757.6
6.13	14379.2
6.14	13849.4
6.15	13130.5
6.16	13130.5
6.17	14530.6
6.18	15363
6.19	14946.8
6.2	14454.9
6.21	14076.5
6.22	13319.7
6.23	12865.6
6.24	14038.6
6.25	15136
6.26	14984.6
6.27	14757.6
6.28	14492.7
6.29	13546.7
6.3	12865.6
6.31	13508.9
6.32	14871.1
6.33	15287.4
6.34	14757.6
6.35	14341.4
6.36	13849.4
6.37	13244
6.38	13017
6.39	14417
6.4	15363
6.41	14984.6
6.42	14530.6
6.43	14190
6.44	13319.7
6.45	12789.9
6.46	13925.1
6.47	15022.5
6.48	14984.6
6.49	14833.3
6.5	14454.9
6.51	13584.6
6.52	12903.4
6.53	13395.4
6.54	14757.6
6.55	15325.2
6.56	14833.3
6.57	14303.5
6.58	13849.4
6.59	13319.7
6.6	12941.3
6.61	14303.5
6.62	15363
6.63	14984.6
6.64	14644.1
6.65	14303.5
6.66	13395.4
6.67	12789.9
6.68	13811.6
6.69	14984.6
6.7	15060.3
6.71	14833.3
6.72	14492.7
6.73	13698.1
6.74	12941.3
6.75	13281.8
6.76	14681.9
6.77	15363
6.78	14909
6.79	14341.4
6.8	13963
6.81	13319.7
6.82	12865.6
6.83	14190
6.84	15249.5
6.85	14984.6
6.86	14681.9
6.87	14417
6.88	13433.2
6.89	12789.9
6.9	13698.1
6.91	14946.8
6.92	15098.2
6.93	14757.6
6.94	14454.9
6.95	13811.6
6.96	13054.8
6.97	13168.3
6.98	14606.2
6.99	15363
7	14909
7.01	14454.9
7.02	14000.8
7.03	13319.7
7.04	12865.6
7.05	14076.5
7.06	15136
7.07	14984.6
7.08	14757.6
7.09	14454.9
7.1	13546.7
7.11	12827.8
7.12	13584.6
7.13	14909
7.14	15211.7
7.15	14757.6
7.16	14379.2
7.17	13849.4
7.18	13168.3
7.19	13054.8
7.2	14492.7
7.21	15363
7.22	14984.6
7.23	14492.7
7.24	14114.3
7.25	13319.7
7.26	12865.6
7.27	13963
7.28	15098.2
7.29	14984.6
7.3	14757.6
7.31	14492.7
7.32	13546.7
7.33	12865.6
7.34	13471
7.35	14795.4
7.36	15287.4
7.37	14833.3
7.38	14303.5
7.39	13849.4
7.4	13281.8
7.41	12941.3
7.42	14379.2
7.43	15363
7.44	14984.6
7.45	14606.2
7.46	14227.8
7.47	13357.5
7.48	12789.9
7.49	13849.4
7.5	14984.6
7.51	15022.5
7.52	14833.3
7.53	14530.6
7.54	13622.4
7.55	12941.3
7.56	13357.5
7.57	14681.9
7.58	15363
7.59	14871.1
7.6	14303.5
7.61	13925.1
7.62	13319.7
7.63	12903.4
7.64	14265.7
7.65	15287.4
7.66	14984.6
7.67	14681.9
7.68	14341.4
7.69	13395.4
7.7	12789.9
7.71	13735.9
7.72	14984.6
7.73	15060.3
7.74	14833.3
7.75	14454.9
7.76	13735.9
7.77	13017
7.78	13244
7.79	14644.1
7.8	15363
7.81	14909
7.82	14379.2
7.83	14000.8
7.84	13319.7
7.85	12865.6
7.86	14152.2
7.87	15173.8
7.88	14984.6
7.89	14757.6
7.9	14454.9
7.91	13508.9
7.92	12789.9
7.93	13622.4
7.94	14909
7.95	15173.8
7.96	14757.6
7.97	14379.2
7.98	13849.4
7.99	13130.5
8	13130.5
8.01	14530.6
8.02	15363
8.03	14946.8
8.04	14454.9
8.05	14076.5
8.06	13319.7
8.07	12865.6
8.08	14038.6
8.09	15136
8.1	14984.6
8.11	14757.6
8.12	14492.7
8.13	13546.7
8.14	12865.6
8.15	13508.9
8.16	14871.1
8.17	15287.4
8.18	14757.6
8.19	14341.4
8.2	13849.4
8.21	13244
8.22	13017
8.23	14417
8.24	15363
8.25	14984.6
8.26	14530.6
8.27	14190
8.28	13319.7
8.29	12789.9
8.3	13925.1
8.31	15022.5
8.32	14984.6
8.33	14833.3
8.34	14454.9
8.35	13584.6
8.36	12903.4
8.37	13395.4
8.38	14757.6
8.39	15325.2
8.4	14833.3
8.41	14303.5
8.42	13849.4
8.43	13319.7
8.44	12941.3
8.45	14303.5
8.46	15363
8.47	14984.6
8.48	14644.1
8.49	14303.5
8.5	13395.4
8.51	12789.9
8.52	13811.6
8.53	14984.6
8.54	15060.3
8.55	14833.3
8.56	14492.7
8.57	13698.1
8.58	12941.3
8.59	13281.8
8.6	14681.9
8.61	15363
8.62	14909
8.63	14341.4
8.64	13963
8.65	13319.7
8.66	12865.6
8.67	14190
8.68	15249.5
8.69	14984.6
8.7	14681.9
8.71	14417
8.72	13433.2
8.73	12789.9
8.74	13698.1
8.75	14946.8
8.76	15098.2
8.77	14757.6
8.78	14454.9
8.79	13811.6
8.8	13054.8
8.81	13168.3
8.82	14606.2
8.83	15363
8.84	14909
8.85	14454.9
8.86	14000.8
8.87	13319.7
8.88	12865.6
8.89	14076.5
8.9	15136
8.91	14984.6
8.92	14757.6
8.93	14454.9
8.94	13546.7
8.95	12827.8
8.96	13584.6
8.97	14909
8.98	15211.7
8.99	14757.6
9	14379.2
9.01	13849.4
9.02	13168.3
9.03	13054.8
9.04	14492.7
9.05	15363
9.06	14984.6
9.07	14492.7
9.08	14114.3
9.09	13319.7
9.1	12865.6
9.11	13963
9.12	15098.2
9.13	14984.6
9.14	14757.6
9.15	14492.7
9.16	13546.7
9.17	12865.6
9.18	13471
9.19	14795.4
9.2	15287.4
9.21	14833.3
9.22	14303.5
9.23	13849.4
9.24	13281.8
9.25	12941.3
9.26	14379.2
9.27	15363
9.28	14984.6
9.29	14606.2
9.3	14227.8
9.31	13357.5
9.32	12789.9
9.33	13849.4
9.34	14984.6
9.35	15022.5
9.36	14833.3
9.37	14530.6
9.38	13622.4
9.39	12941.3
9.4	13357.5
9.41	14681.9
9.42	15363
9.43	14871.1
9.44	14303.5
9.45	13925.1
9.46	13319.7
9.47	12903.4
9.48	14265.7
9.49	15287.4
9.5	14984.6
9.51	14681.9
9.52	14341.4
9.53	13395.4
9.54	12789.9
9.55	13735.9
9.56	14984.6
9.57	15060.3
9.58	14833.3
9.59	14454.9
9.6	13735.9
9.61	13017
9.62	13244
9.63	14644.1
9.64	15363
9.65	14909
9.66	14379.2
9.67	14000.8
9.68	13319.7
9.69	12865.6
9.7	14152.2
9.71	15173.8
9.72	14984.6
9.73	14757.6
9.74	14454.9
9.75	13508.9
9.76	12789.9
9.77	13622.4
9.78	14909
9.79	15173.8
9.8	14757.6
9.81	14379.2
9.82	13849.4
9.83	13130.5
9.84	13130.5
9.85	14530.6
9.86	15363
9.87	14946.8
9.88	14454.9
9.89	14076.5
9.9	13319.7
9.91	12865.6
9.92	14038.6
9.93	15136
9.94	14984.6
9.95	14757.6
9.96	14492.7
9.97	13546.7
9.98	12865.6
9.99	13508.9
10	14871.1
10.01	15287.4
10.02	14757.6
10.03	14341.4
10.04	13849.4
10.05	13244
10.06	13017
10.07	14417
10.08	15363
10.09	14984.6
10.1	14530.6
10.11	14190
10.12	13319.7
10.13	12789.9
10.14	13925.1
10.15	15022.5
10.16	14984.6
10.17	14833.3
10.18	14454.9
10.19	13584.6
10.2	12903.4
10.21	13395.4
10.22	14757.6
10.23	15325.2
10.24	14833.3
10.25	14303.5
10.26	13849.4
10.27	13319.7
10.28	12941.3
10.29	14303.5
10.3	15363
10.31	14984.6
10.32	14644.1
10.33	14303.5
10.34	13395.4
10.35	12789.9
10.36	13811.6
10.37	14984.6
10.38	15060.3
10.39	14833.3
10.4	14492.7
10.41	13698.1
10.42	12941.3
10.43	13281.8
10.44	14681.9
10.45	15363
10.46	14909
10.47	14341.4
10.48	13963
10.49	13319.7
10.5	12865.6
10.51	14190
10.52	15249.5
10.53	14984.6
10.54	14681.9
10.55	14417
10.56	13433.2
10.57	12789.9
10.58	13698.1
10.59	14946.8
10.6	15098.2
10.61	14757.6
10.62	14454.9
10.63	13811.6
10.64	13054.8
10.65	13168.3
10.66	14606.2
10.67	15363
10.68	14909
10.69	14454.9
10.7	14000.8
10.71	13319.7
10.72	12865.6
10.73	14076.5
10.74	15136
10.75	14984.6
10.76	14757.6
10.77	14454.9
10.78	13546.7
10.79	12827.8
10.8	13584.6
10.81	14909
10.82	15211.7
10.83	14757.6
10.84	14379.2
10.85	13849.4
10.86	13168.3
10.87	13054.8
10.88	14492.7
10.89	15363
10.9	14984.6
10.91	14492.7
10.92	14114.3
10.93	13319.7
10.94	12865.6
10.95	13963
10.96	15098.2
10.97	14984.6
10.98	14757.6
10.99	14492.7
11	13546.7
11.01	12865.6
11.02	13471
11.03	14795.4
11.04	15287.4
11.05	14833.3
11.06	14303.5
11.07	13849.4
11.08	13281.8
11.09	12941.3
11.1	14379.2
11.11	15363
11.12	14984.6
11.13	14606.2
11.14	14227.8
11.15	13357.5
11.16	12789.9
11.17	13849.4
11.18	14984.6
11.19	15022.5
11.2	14833.3
11.21	14530.6
11.22	13622.4
11.23	12941.3
11.24	13357.5
11.25	14681.9
11.26	15363
11.27	14871.1
11.28	14303.5
11.29	13925.1
11.3	13319.7
11.31	12903.4
11.32	14265.7
11.33	15287.4
11.34	14984.6
11.35	14681.9
11.36	14341.4
11.37	13395.4
11.38	12789.9
11.39	13735.9
11.4	14984.6
11.41	15060.3
11.42	14833.3
11.43	14454.9
11.44	13735.9
11.45	13017
11.46	13244
11.47	14644.1
11.48	15363
11.49	14909
11.5	14379.2
11.51	14000.8
11.52	13319.7
11.53	12865.6
11.54	14152.2
11.55	15173.8
11.56	14984.6
11.57	14757.6
11.58	14454.9
11.59	13508.9
11.6	12789.9
11.61	13622.4
11.62	14909
11.63	15173.8
11.64	14757.6
11.65	14379.2
11.66	13849.4
11.67	13130.5
11.68	13130.5
11.69	14530.6
11.7	15363
11.71	14946.8
11.72	14454.9
11.73	14076.5
11.74	13319.7
11.75	12865.6
11.76	14038.6
11.77	15136
11.78	14984.6
11.79	14757.6
11.8	14492.7
11.81	13546.7
11.82	12865.6
11.83	13508.9
11.84	14871.1
11.85	15287.4
11.86	14757.6
11.87	14341.4
11.88	13849.4
11.89	13244
11.9	13017
11.91	14417
11.92	15363
11.93	14984.6
11.94	14530.6
11.95	14190
11.96	13319.7
11.97	12789.9
11.98	13925.1
11.99	15022.5
12	14984.6
12.01	14833.3
12.02	14454.9
12.03	13584.6
12.04	12903.4
12.05	13395.4
12.06	14757.6
12.07	15325.2
12.08	14833.3
12.09	14303.5
12.1	13849.4
12.11	13319.7
12.12	12941.3
12.13	14303.5
12.14	15363
12.15	14984.6
12.16	14644.1
12.17	14303.5
12.18	13395.4
12.19	12789.9
12.2	13811.6
12.21	14984.6
12.22	15060.3
12.23	14833.3
12.24	14492.7
12.25	13698.1
12.26	12941.3
12.27	13281.8
12.28	14681.9
12.29	15363
12.3	14909
12.31	14341.4
12.32	13963
12.33	13319.7
12.34	12865.6
12.35	14190
12.36	15249.5
12.37	14984.6
12.38	14681.9
12.39	14417
12.4	13433.2
12.41	12789.9
12.42	13698.1
12.43	14946.8
12.44	15098.2
12.45	14757.6
12.46	14454.9
12.47	13811.6
12.48	13054.8
12.49	13168.3
12.5	14606.2
12.51	15363
12.52	14909
12.53	14454.9
12.54	14000.8
12.55	13319.7
12.56	12865.6
12.57	14076.5
12.58	15136
12.59	14984.6
12.6	14757.6
12.61	14454.9
12.62	13546.7
12.63	12827.8
12.64	13584.6
12.65	14909
12.66	15211.7
12.67	14757.6
12.68	14379.2
12.69	13849.4
12.7	13168.3
12.71	13054.8
12.72	14492.7
12.73	15363
12.74	14984.6
12.75	14492.7
12.76	14114.3
12.77	13319.7
12.78	12865.6
12.79	13963
12.8	15098.2
12.81	14984.6
12.82	14757.6
12.83	14492.7
12.84	13546.7
12.85	12865.6
12.86	13471
12.87	14795.4
12.88	15287.4
12.89	14833.3
12.9	14303.5
12.91	13849.4
12.92	13281.8
12.93	12941.3
12.94	14379.2
12.95	15363
12.96	14984.6
12.97	14606.2
12.98	14227.8
12.99	13357.5
13	12789.9
13.01	13849.4
13.02	14984.6
13.03	15022.5
13.04	14833.3
13.05	14530.6
13.06	13622.4
13.07	12941.3
13.08	13357.5
13.09	14681.9
13.1	15363
13.11	14871.1
13.12	14303.5
13.13	13925.1
13.14	13319.7
13.15	12903.4
13.16	14265.7
13.17	15287.4
13.18	14984.6
13.19	14681.9
13.2	14341.4
13.21	13395.4
13.22	12789.9
13.23	13735.9
13.24	14984.6
13.25	15060.3
13.26	14833.3
13.27	14454.9
13.28	13735.9
13.29	13017
13.3	13244
13.31	14644.1
13.32	15363
13.33	14909
13.34	14379.2
13.35	14000.8
13.36	13319.7
13.37	12865.6
13.38	14152.2
13.39	15173.8
13.4	14984.6
13.41	14757.6
13.42	14454.9
13.43	13508.9
13.44	12789.9
13.45	13622.4
13.46	14909
13.47	15173.8
13.48	14757.6
13.49	14379.2
13.5	13849.4
13.51	13130.5
13.52	13130.5
13.53	14530.6
13.54	15363
13.55	14946.8
13.56	14454.9
13.57	14076.5
13.58	13319.7
13.59	12865.6
13.6	14038.6
13.61	15136
13.62	14984.6
13.63	14757.6
13.64	14492.7
13.65	13546.7
13.66	12865.6
13.67	13508.9
13.68	14871.1
13.69	15287.4
13.7	14757.6
13.71	14341.4
13.72	13849.4
13.73	13244
13.74	13017
13.75	14417
13.76	15363
13.77	14984.6
13.78	14530.6
13.79	14190
13.8	13319.7
13.81	12789.9
13.82	13925.1
13.83	15022.5
13.84	14984.6
13.85	14833.3
13.86	14454.9
13.87	13584.6
13.88	12903.4
13.89	13395.4
13.9	14757.6
13.91	15325.2
13.92	14833.3
13.93	14303.5
13.94	13849.4
13.95	13319.7
13.96	12941.3
13.97	14303.5
13.98	15363
13.99	14984.6
14	14644.1
14.01	14303.5
14.02	13395.4
14.03	12789.9
14.04	13811.6
14.05	14984.6
14.06	15060.3
14.07	14833.3
14.08	14492.7
14.09	13698.1
14.1	12941.3
14.11	13281.8
14.12	14681.9
14.13	15363
14.14	14909
14.15	14341.4
14.16	13963
14.17	13319.7
14.18	12865.6
14.19	14190
14.2	15249.5
14.21	14984.6
14.22	14681.9
14.23	14417
14.24	13433.2
14.25	12789.9
14.26	13698.1
14.27	14946.8
14.28	15098.2
14.29	14757.6
14.3	14454.9
14.31	13811.6
14.32	13054.8
14.33	13168.3
14.34	14606.2
14.35	15363
14.36	14909
14.37	14454.9
14.38	14000.8
14.39	13319.7
14.4	12865.6
14.41	14076.5
14.42	15136
14.43	14984.6
14.44	14757.6
14.45	14454.9
14.46	13546.7
14.47	12827.8
14.48	13584.6
14.49	14909
14.5	15211.7
14.51	14757.6
14.52	14379.2
14.53	13849.4
14.54	13168.3
14.55	13054.8
14.56	14492.7
14.57	15363
14.58	14984.6
14.59	14492.7
14.6	14114.3
14.61	13319.7
14.62	12865.6
14.63	13963
14.64	15098.2
14.65	14984.6
14.66	14757.6
14.67	14492.7
14.68	13546.7
14.69	12865.6
14.7	13471
14.71	14795.4
14.72	15287.4
14.73	14833.3
14.74	14303.5
14.75	13849.4
14.76	13281.8
14.77	12941.3
14.78	14379.2
14.79	15363
14.8	14984.6
14.81	14606.2
14.82	14227.8
14.83	13357.5
14.84	12789.9
14.85	13849.4
14.86	14984.6
14.87	15022.5
14.88	14833.3
14.89	14530.6
14.9	13622.4
14.91	12941.3
14.92	13357.5
14.93	14681.9
14.94	15363
14.95	14871.1
14.96	14303.5
14.97	13925.1
14.98	13319.7
14.99	12903.4
15	14265.7
15.01	15287.4
15.02	14984.6
15.03	14681.9
15.04	14341.4
15.05	13395.4
15.06	12789.9
15.07	13735.9
15.08	14984.6
15.09	15060.3
15.1	14833.3
15.11	14454.9
15.12	13735.9
15.13	13017
15.14	13244
15.15	14644.1
15.16	15363
15.17	14909
15.18	14379.2
15.19	14000.8
15.2	13319.7
15.21	12865.6
15.22	14152.2
15.23	15173.8
15.24	14984.6
15.25	14757.6
15.26	14454.9
15.27	13508.9
15.28	12789.9
15.29	13622.4
15.3	14909
15.31	15173.8
15.32	14757.6
15.33	14379.2
15.34	13849.4
15.35	13130.5
15.36	13130.5
15.37	14530.6
15.38	15363
15.39	14946.8
15.4	14454.9
15.41	14076.5
15.42	13319.7
15.43	12865.6
15.44	14038.6
15.45	15136
15.46	14984.6
15.47	14757.6
15.48	14492.7
15.49	13546.7
15.5	12865.6
15.51	13508.9
15.52	14871.1
15.53	15287.4
15.54	14757.6
15.55	14341.4
15.56	13849.4
15.57	13244
15.58	13017
15.59	14417
15.6	15363
15.61	14984.6
15.62	14530.6
15.63	14190
15.64	13319.7
15.65	12789.9
15.66	13925.1
15.67	15022.5
15.68	14984.6
15.69	14833.3
15.7	14454.9
15.71	13584.6
15.72	12903.4
15.73	13395.4
15.74	14757.6
15.75	15325.2
15.76	14833.3
15.77	14303.5
15.78	13849.4
15.79	13319.7
15.8	12941.3
15.81	14303.5
15.82	15363
15.83	14984.6
15.84	14644.1
15.85	14303.5
15.86	13395.4
15.87	12789.9
15.88	13811.6
15.89	14984.6
15.9	15060.3
15.91	14833.3
15.92	14492.7
15.93	13698.1
15.94	12941.3
15.95	13281.8
15.96	14681.9
15.97	15363
15.98	14909
15.99	14341.4
16	13963
16.01	13319.7
16.02	12865.6
16.03	14190
16.04	15249.5
16.05	14984.6
16.06	14681.9
16.07	14417
16.08	13433.2
16.09	12789.9
16.1	13698.1
16.11	14946.8
16.12	15098.2
16.13	14757.6
16.14	14454.9
